date;open;high;low;close;volume
2022-07-14;52519.53;52650.4;51060.69;51418.11;40756762
2022-07-15;51592.62;51950.07;51302.65;51633.52;30203611
2022-07-18;52299.87;52947.63;52299.87;52947.63;30962643
2022-07-19;52708.88;53276.51;52480.32;53240.23;30527767.429008
2022-07-20;53742.87;53858.95;53258.47;53733.48;39245716
2022-07-21;53766.44;53896.52;52945.2;53415.38;38279100
2022-07-22;53611.58;54284.72;53577.14;54105.89;38256204
2022-07-25;53889.68;54290.63;53680.71;53707.85;36301346
2022-07-26;53816.95;53856.81;52817.14;52981.83;41501594
2022-07-27;53300.22;53377.47;52408.37;52873.92;51119747
2022-07-28;53354.24;53602.55;52976;53324.51;60437462
2022-07-29;53859.72;55007.36;53859.56;55007.36;55493846
2022-08-01;55070.99;55381.12;54827.71;55345.68;32611652.857143
2022-08-02;55042.61;55139.04;54693.11;54767.2;39935831
2022-08-03;54819.83;55021.07;54352.17;54841.05;45989134
2022-08-04;54912.52;55006.12;54210.68;54351.82;41989492
2022-08-05;54719.67;54917.28;53592.07;53863.78;33801959
2022-08-08;54237.15;55009.15;53934.44;55009.15;36654632.166666
2022-08-09;55040.65;55319.6;54668.34;54724.98;32755688
2022-08-10;54526.82;55100.99;54164.06;54955.75;38536981.108595
2022-08-11;55368.59;55774.95;54902.59;55774.95;32407926.04514
2022-08-12;55672.73;56121.6;55599.56;56070.42;35497237
2022-08-16;56244.21;56858.54;56018.29;56217.76;38305711
2022-08-17;56309.25;56317.34;54787.43;54867.57;37642288
2022-08-18;54704.51;55293.12;54632.76;55245.45;34347265
2022-08-19;54835.27;55076.13;54371.76;54398.69;35596877
2022-08-22;54034.65;54219.6;53106.34;53368.61;34721479
2022-08-23;53171.86;53954.79;53142.46;53689.66;52932169
2022-08-24;53470.43;53644.27;52577.28;52711.92;37949629
2022-08-25;53157.23;53585.17;52828.74;53074.42;48921308
2022-08-26;53139.82;53229;52100.93;52282.33;51622592
2022-08-29;51490.17;51539.11;50923.65;51274.1;40906072
2022-08-30;51537.09;51643.66;50240.74;50240.74;41180729
2022-08-31;50448.6;50605.52;49747.29;50174.09;65424443
2022-09-01;49678.88;49768.57;48479.34;48479.34;48554455
2022-09-02;48886.48;49671.47;48606.43;49671.47;50464537
2022-09-05;49159.05;49661.68;49061.44;49380.47;27439918
2022-09-06;49467.63;49726.74;48137.64;48373.48;37524092
2022-09-07;48059.94;48902.57;47796.75;48883.67;45941928.600203
2022-09-08;49396.73;49573.84;48752.57;49104.24;39576921
2022-09-09;49658.12;50708.61;49593.7;50708.61;39745407
2022-09-12;51043.86;51323.52;50372.35;51295.23;38150851
2022-09-13;51598.78;51638.56;49982.01;50065.29;41461810
2022-09-14;49761.33;50389.12;49761.33;50296.85;35497709
2022-09-15;50319.13;50860.53;50245.07;50571.87;41307720
2022-09-16;50321.1;50333.38;49030.96;49350.07;94480771
2022-09-19;49417.48;50071.88;49352.18;50071.88;34832104
2022-09-20;50352.59;50591.64;49209.6;49253.15;37135565
2022-09-21;49014.44;49594.19;48907.1;49477.58;37463429
2022-09-22;48933.31;49951.07;48920.91;49765.47;39456932
2022-09-23;49724.57;49724.57;47957.52;48081.16;38420210
2022-09-26;47305.86;47787.56;46550.49;47185.13;55811142
2022-09-27;47613.15;48166.39;47536.03;47859.82;39012513
2022-09-28;47289.26;47504.28;46569.31;47468.26;43722484
2022-09-29;47686.77;47730.58;45726.31;45864.62;43812059
2022-09-30;46226.86;46346.78;45597.65;45970.64;45518168
2022-10-03;45840.63;46312.48;45023.49;46312.48;37250524
2022-10-04;47046.13;48070.03;46957.26;48070.03;42330082
2022-10-05;48030.75;48030.75;47155.99;47160.97;29741865
2022-10-06;47559.04;47999.96;47021.53;47299.55;31050961
2022-10-07;47000.91;47316.8;46734.06;46911.05;29174209
2022-10-10;46529.45;46667.3;46070.95;46086.4;36376315
2022-10-11;45932.3;46743.24;45595.64;46217.66;37823044
2022-10-12;46441.13;46441.13;45870.77;46071.33;41048064
2022-10-13;46020.04;46239.19;45017.5;45621.39;47180551
2022-10-14;46719.02;46913.46;46297.16;46570.39;41666970
2022-10-17;46567.39;47120.45;46243.22;47009.07;28948279
2022-10-18;47237.86;47665.25;47104.48;47349.71;47535615
2022-10-19;47386.83;47386.83;46453.98;46509.19;37002946.5
2022-10-20;46504.95;47365.6;46215.3;47283.29;51307095
2022-10-21;46956.85;47261.27;46363.63;46768.23;35686928
2022-10-24;47254.77;47639.44;46832.68;47370.66;41781031
2022-10-25;47594.06;47893.27;47133.74;47700.34;46711400
2022-10-26;47753.64;48934.47;47753.64;48934.47;44389511
2022-10-27;48870.62;49437.4;48636.16;49437.4;46586540
2022-10-28;48956.1;49729.37;48771.67;49547.35;63505531
2022-10-31;49691.18;50432.55;49579.85;50432.55;45499219
2022-11-02;50837.89;51392.8;50788.65;51334.82;56340957
